No,SPECODE,Local-Name,SPECIES-GROUP,ROY_CLASS,COMM-Gr,Dip/NonDip
47777,CHRM,CHANG KONG ROMEANG,6,SECOND,NonCommercial,Non-Dip
47778,CHRS,CHREIS,4,THIRD,Commercial,Dip
47779,CHUT,CHORNG UOR THMAT,3,LUX,Commercial,Dip
47780,CKTM,CHEK TUM,6,FIRST,Commercial,Dip
47781,CREY,CHREY,5,SECOND,NonCommercial,Dip
47782,DKOR,DONGKOR,4,SECOND,Commercial,Dip
47783,DOKM,DOK MEY,7,FIRST,NonCommercial,Dip
47784,HISN,HAISANH/NGAYSANG/CHANSAR,6,LUX,NonCommercial,Dip
47785,KAOM,KANGSENGPHNOM,3,FIRST,NonCommercial,Dip
47786,KCAS,KCHAS,4,LUX,NonCommercial,Non-Dip
47787,KDAG,KANN DEANG,6,LUX,NonCommercial,Non-Dip
47788,KDCH,KDURCH,4,UNKN,Commercial,Dip
47789,KDOL,KDOL,4,LUX,Commercial,Dip
47790,KES,KES,2,UNKN,NonCommercial,Dip
47791,KKCM,KONG KANGCHHMOL,4,NONCLASS,Commercial,Dip
47792,KKGN,KONG KANGNHY,2,UNKN,Commercial,Dip
47793,KKOM,KONG KANGPHNOM,7,NONCLASS,NonCommercial,Non-Dip
47794,KNDL,KANNDOL,2,LUX,NonCommercial,Dip
47795,KNPR,KHNOR PREY,7,SECOND,Commercial,Non-Dip
47796,KRAG,KRANG,1,UNKN,Commercial,Dip
47797,KRAS,KREAS,5,SECOND,Commercial,Dip
47798,KRBO,KRORBAO,7,THIRD,Commercial,Dip
47799,KRLA,KRORLANH,5,LUX,NonCommercial,Non-Dip
47800,KRON,KRONG,4,UNKN,NonCommercial,Dip
47801,KTOM,KHTOM,2,THIRD,NonCommercial,Dip
47802,KWAV,KHVAO,2,FIRST,Commercial,Non-Dip
47803,LGNG,LO NGIENG,3,LUX,Commercial,Dip
47804,MAKG,MAK BREING,3,UNKN,Commercial,Non-Dip
47805,MAKP,MAK PRANG,6,UNKN,NonCommercial,Non-Dip
47806,MAKU,MAK KLOEU,4,UNKN,Commercial,Non-Dip
47807,MNPR,MEAN PREY,6,SECOND,Commercial,Dip
47808,NENS,NEANG SAR,3,UNKN,NonCommercial,Non-Dip
47809,PANG,PANG,5,FIRST,Commercial,Non-Dip
47810,PHNV,PHNHEAV,5,SECOND,NonCommercial,Dip
47811,PHON,PHAONG,2,FIRST,Commercial,Non-Dip
47812,PHUT,PROR HOUT,2,THIRD,NonCommercial,Non-Dip
47813,PLON,PLONG,1,SECOND,Commercial,Dip
47814,PNAG,PHNEANG,1,FIRST,Commercial,Non-Dip
47815,PNGS,PHNGEAS,6,THIRD,NonCommercial,Non-Dip
47816,POBY,POPUOL BAY,3,THIRD,Commercial,Dip
47817,POCV,PON SVAR,3,NONCLASS,Commercial,Dip
47818,POKH,POPEA KHE,3,SECOND,Commercial,Dip
47819,PONR,PONG RO,7,SECOND,Commercial,Dip
47820,PPTH,POPULTHMOR,5,UNKN,Commercial,Dip
47821,PPUL,PHNEL/POPOUL,3,LUX,Commercial,Non-Dip
47822,PRPN,PREAS PHNOV/SOMBOK KROHOM,1,UNKN,NonCommercial,Non-Dip
47823,PRUS,PROUS,5,THIRD,NonCommercial,Non-Dip
47824,PYPK,PHKAI PROEK,6,THIRD,Commercial,Dip
47825,RAIT,RAING TOEK,2,UNKN,NonCommercial,Dip
47826,ROKA,ROKA,7,NONCLASS,Commercial,Dip
47827,RUNG,ROUNG,7,SECOND,Commercial,Non-Dip
47828,SABL,SAMBOUR LOVENG,4,FIRST,Commercial,Dip
47829,SARG,SAM RONG,2,THIRD,NonCommercial,Non-Dip
47830,SBMS,SAMBOUR MEAS,3,UNKN,NonCommercial,Dip
47831,SDAV,SDAV,4,SECOND,Commercial,Dip
47832,SDEY,SDEY,5,FIRST,NonCommercial,Dip
47833,SLEN,SLENG,1,UNKN,Commercial,Non-Dip
47834,SMCH,SMACH,3,UNKN,NonCommercial,Non-Dip
47835,SME,SME,6,SECOND,Commercial,Non-Dip
47836,SMKB,SMA KRABEY,1,FIRST,Commercial,Dip
47837,SNAY,SNAY,5,UNKN,NonCommercial,Dip
47838,SNOL,SNUOL,5,NONCLASS,Commercial,Dip
47839,SOUY,SOURY,4,NONCLASS,NonCommercial,Non-Dip
47840,SPOR,SOM POR,5,NONCLASS,NonCommercial,Dip
47841,SPPY,SPEOU PREY,4,THIRD,Commercial,Dip
47842,SPTK,SPEOU TEK,2,NONCLASS,NonCommercial,Dip
47843,SRKM,SRAKOM,6,SECOND,Commercial,Dip
47844,SVAK,SVAY SVAK,2,SECOND,NonCommercial,Non-Dip
47845,SVCT,SVAY CHANTI,4,NONCLASS,Commercial,Non-Dip
47846,SVPT,SVAY PONGTRONG,1,UNKN,Commercial,Non-Dip
47847,TKOV,TKOV,5,UNKN,NonCommercial,Dip
47848,TLOK,THLOK,3,UNKN,Commercial,Non-Dip
47849,TOLP,TOUNLORP,6,THIRD,NonCommercial,Non-Dip
47850,TPOG,TOM POUNG,5,SECOND,Commercial,Non-Dip
47851,TRAG,TRANG,6,THIRD,Commercial,Non-Dip
47852,TREN,TRA MENG,4,FIRST,Commercial,Non-Dip
47853,TRMN,TRORMOUNG,3,NONCLASS,Commercial,Non-Dip
47854,TRSK,TRORMOUNGSEK,5,NONCLASS,Commercial,Non-Dip
47855,WYNG,VOR YONG,3,UNKN,Commercial,Non-Dip
47856,ACSA,ACH SAT,2,NONCLASS,NonCommercial,Dip
47857,ADCH,ACHDERK,5,THIRD,Commercial,Non-Dip
47858,AKSL,ANGKEA SEL,4,UNKN,NonCommercial,Dip
47859,AMBB,AMBENG BEK,3,NONCLASS,Commercial,Dip
47860,AMCN,AMBENG CHAN,6,SECOND,NonCommercial,Dip
47861,AMPI,AMPIL TOEUK PREY,6,NONCLASS,Commercial,Non-Dip
47862,ANCH,ANGKOCH,7,SECOND,NonCommercial,Dip
47863,ANKB,ANGKEA BOS,7,FIRST,NonCommercial,Non-Dip
47864,ANRD,ANGRE DEK,6,FIRST,NonCommercial,Dip
47865,APEN,APHEAN,7,NONCLASS,Commercial,Non-Dip
47866,ATES,ATES,4,SECOND,Commercial,Dip
47867,ATSR,ANNTUNG SOR,5,UNKN,NonCommercial,Dip
47868,BAKK,BANGKONG KENGKONG,6,LUX,Commercial,Dip
47869,BAKP,BAKPAO,2,NONCLASS,Commercial,Non-Dip
47870,BBOK,BOR BORK,2,UNKN,NonCommercial,Dip
47871,BOPR,BO PROEUK,5,NONCLASS,NonCommercial,Dip
47872,BRCH,BROR CHOK,2,FIRST,NonCommercial,Non-Dip
47873,BTIL,BATPHTIL,2,FIRST,NonCommercial,Dip
47874,CABB,CHAM BAK BARAING,4,UNKN,Commercial,Non-Dip
47875,CHCK,CHHOENG CHKER,5,NONCLASS,Commercial,Non-Dip
47876,CHEK,CHANG ENG SEK,3,SECOND,Commercial,Non-Dip
47877,CHHA,CHHAR,5,LUX,NonCommercial,Non-Dip
47878,CHHU,CHHOM POU PREY,1,LUX,Commercial,Non-Dip
47879,CHKG,CHEUNG KRORVAING,7,LUX,NonCommercial,Non-Dip
47880,CHKP,CHUNGKONG PHON,2,UNKN,Commercial,Non-Dip
47881,CHKU,CHEUNG KRAPEU,4,LUX,Commercial,Non-Dip
47882,CHLS,CHORNLOS,4,NONCLASS,Commercial,Dip
47883,CHNA,CHANG NANG,5,THIRD,NonCommercial,Non-Dip
47884,CHNO,CHNOK,5,LUX,Commercial,Dip
47885,CHOV,CHOV,7,SECOND,NonCommercial,Dip
47886,CHPS,CHHOETEAL PREUS,2,THIRD,Commercial,Dip
47887,CHTU,CHNOK TROU,5,THIRD,NonCommercial,Dip
47888,CTES,CHORNTESPLOUK,3,UNKN,Commercial,Non-Dip
47889,DAKD,DANG KEAP KDAM,4,NONCLASS,Commercial,Dip
47890,DGPR,DANGKEABPROEUS,5,FIRST,NonCommercial,Non-Dip
47891,DKPO,DOKPO,7,FIRST,Commercial,Dip
47892,DNKY,DOUNKAY,4,NONCLASS,NonCommercial,Non-Dip
47893,DRDV,DORNG DAV,5,SECOND,Commercial,Non-Dip
47894,DYSP,DEY SAMPOCH,7,FIRST,Commercial,Dip
47895,EPSH,EYSEIPHSAM SRACH,6,FIRST,Commercial,Dip
47896,KACL,KACHEAL,2,LUX,NonCommercial,Non-Dip
47897,KAKU,KAKHUCH,7,FIRST,Commercial,Non-Dip
47898,KANA,KANA,2,UNKN,NonCommercial,Dip
47899,KANE,KANER,7,SECOND,Commercial,Non-Dip
47900,KANT,KANTOUT PREY,3,FIRST,NonCommercial,Non-Dip
47901,KATG,KATOUNG,1,SECOND,Commercial,Dip
47902,KAYK,KA YOUK,5,FIRST,NonCommercial,Non-Dip
47903,KBAL KRORLORNG,KBAL KRORLORNG,5,UNKN,Commercial,Dip
47904,KBDA,KANCHOEU BEY DACH,7,UNKN,Commercial,Dip
47905,KBDK,KBAL DERK,4,THIRD,NonCommercial,Non-Dip
47906,KBKK,KROBAO KHEK,7,LUX,Commercial,Non-Dip
47907,KCHP,KA CHIEP,6,LUX,Commercial,Dip
47908,KDCE,KANDAB CHANG ET,6,THIRD,Commercial,Non-Dip
47909,KDCK,KDOR COMBROK,3,NONCLASS,NonCommercial,Dip
47910,KHMA,KHANNMA,5,SECOND,Commercial,Dip
47911,KHNH,KHNHE,7,SECOND,Commercial,Non-Dip
47912,KHOS,KHOS,4,THIRD,NonCommercial,Dip
47913,KHTN,KHTING,1,FIRST,NonCommercial,Dip
47914,KHVG,KHVENG,2,NONCLASS,Commercial,Non-Dip
47915,KKAL,KALKAL,3,SECOND,Commercial,Non-Dip
47916,KKKK,KALAP,2,NONCLASS,NonCommercial,Dip
47917,KKLG,KBAL KRORLORNG,2,UNKN,Commercial,Dip
47918,KLIG,KLING,7,UNKN,Commercial,Non-Dip
47919,KLNG,KLOUNG,7,UNKN,NonCommercial,Dip
47920,KLPO,KLENG POR,7,UNKN,Commercial,Dip
47921,KMPT,KOM PERT,6,NONCLASS,NonCommercial,Non-Dip
47922,KNAL,KNALL,3,SECOND,NonCommercial,Dip
47923,KNAY,KNAY MORN,3,NONCLASS,NonCommercial,Dip
47924,KODK,KORNDORK,1,LUX,Commercial,Non-Dip
47925,KOKH,KON KHMOM,4,UNKN,Commercial,Non-Dip
47926,KOMT,KOKTMAT,1,NONCLASS,NonCommercial,Dip
47927,KOMY,KO MOUY,5,FIRST,Commercial,Non-Dip
47928,KORK,KORK,4,LUX,NonCommercial,Non-Dip
47929,KOTT,KORTHET,4,LUX,NonCommercial,Dip
47930,KRAK,KRORCHORK ANDERK,6,LUX,NonCommercial,Non-Dip
47931,KREG,KROENG,1,NONCLASS,Commercial,Non-Dip
47932,KREM,KROR EM,3,LUX,NonCommercial,Dip
47933,KRMN,KROR MOURN,4,LUX,Commercial,Non-Dip
47934,KROH,KROCH PREY,6,SECOND,Commercial,Non-Dip
47935,KRSR,KRORNG SOEUR,7,THIRD,NonCommercial,Dip
47936,KRUS,KHOES REOUS,6,LUX,NonCommercial,Non-Dip
47937,KRVN,KRORVANN,4,LUX,Commercial,Non-Dip
47938,KTIT,KTITH,4,NONCLASS,Commercial,Non-Dip
47939,LORT,LORT,6,UNKN,NonCommercial,Dip
47940,LORV,LOR VEA,1,LUX,NonCommercial,Dip
47941,LOVG,LORVING,5,THIRD,NonCommercial,Dip
47942,LRLT,LORLOT,2,UNKN,NonCommercial,Dip
47943,MADN,MADEHN,4,THIRD,Commercial,Dip
47944,MDAS,MADEHN MEAS,4,FIRST,Commercial,Non-Dip
47945,MMAG,MOR MANG,4,THIRD,NonCommercial,Non-Dip
47946,MTYK,MLOUTRAYOUK,6,SECOND,NonCommercial,Dip
47947,NGOK,NGOK,4,SECOND,Commercial,Dip
47948,NHAM,NHAM,6,FIRST,Commercial,Non-Dip
47949,NIV,NIV,2,FIRST,NonCommercial,Non-Dip
47950,ONLK,ONLOK PHOR EM,4,NONCLASS,NonCommercial,Dip
47951,PAGA,PA NGAB,2,SECOND,NonCommercial,Dip
47952,PAGS,PA NGES,5,UNKN,NonCommercial,Dip
47953,PECH,PECH CHANGVA,6,UNKN,Commercial,Dip
47954,PHLG,PHLANG,7,NONCLASS,NonCommercial,Non-Dip
47955,PHMA,PHNERK CHMA,1,UNKN,Commercial,Non-Dip
47956,PHNO,PHNOM PHNERNG,6,SECOND,Commercial,Non-Dip
47957,PHOR,PHOR,2,LUX,NonCommercial,Non-Dip
47958,PLNG,PLOV NEANG,7,FIRST,NonCommercial,Dip
47959,PLOG,PLUOUNG,7,THIRD,NonCommercial,Dip
47960,PLOK,PLONG KEOV,7,LUX,NonCommercial,Non-Dip
47961,PLOR,PLOR,2,UNKN,NonCommercial,Dip
47962,PLPH,PLOV SOMPOUCH,6,NONCLASS,Commercial,Dip
47963,PMVG,PROMOY VIENG,5,UNKN,NonCommercial,Dip
47964,PNKP,PHNEK PREAP,5,FIRST,Commercial,Non-Dip
47965,PNOM,PON ORMBORK,7,THIRD,NonCommercial,Dip
47966,POCH,POUCH,3,SECOND,NonCommercial,Dip
47967,POPL,PO PLEAR,1,LUX,NonCommercial,Non-Dip
47968,POUN,POUN,3,LUX,Commercial,Dip
47969,PPPR,POPLEA PRUES,2,FIRST,Commercial,Non-Dip
47970,PPVK,POPOULVAK,7,SECOND,NonCommercial,Dip
47971,PREL,PREAL,3,THIRD,Commercial,Dip
47972,PROM,PROMAT KHLAKMOM,1,FIRST,NonCommercial,Non-Dip
47973,PROM,PROUM,3,SECOND,Commercial,Non-Dip
47974,RANG,RAING,5,THIRD,NonCommercial,Dip
47975,ROCG,ROM CHORNG,7,SECOND,NonCommercial,Dip
47976,RODL,ROMDOUL,4,THIRD,Commercial,Non-Dip
47977,ROML,ROMLEANG,6,THIRD,NonCommercial,Dip
47978,ROTY,ROMENGTHA NGE0Y,4,NONCLASS,NonCommercial,Dip
47979,ROVN,ROVIENG,6,SECOND,Commercial,Dip
47980,RPCK,ROMPEAT CHROUK,5,NONCLASS,Commercial,Non-Dip
47981,SADA,SANDA,2,LUX,Commercial,Non-Dip
47982,SAHA,SANG HA,1,NONCLASS,Commercial,Dip
47983,SAND,SANDAN,2,FIRST,NonCommercial,Dip
47984,SANK,SANG KE,1,FIRST,NonCommercial,Dip
47985,SAVP,SANGVA PICH,6,UNKN,NonCommercial,Dip
47986,SBTS,SAMBOUR TES,2,SECOND,Commercial,Dip
47987,SEMN,SEMORN\ ROL,6,LUX,NonCommercial,Non-Dip
47988,SKPL,SLAKRORPOUL,2,FIRST,NonCommercial,Dip
47989,SLCH,SLA KCHEY,1,FIRST,NonCommercial,Non-Dip
47990,SLET,SLOEK LO ET,5,NONCLASS,Commercial,Dip
47991,SLNG,SOM LEANG,3,UNKN,NonCommercial,Non-Dip
47992,SOPI,SOPHY,2,SECOND,Commercial,Dip
47993,SREG,CHHKER SRERNG,2,NONCLASS,NonCommercial,Non-Dip
47994,SRMO,SRORMOR,5,UNKN,NonCommercial,Non-Dip
47995,TAPL,TAPIL,6,FIRST,Commercial,Non-Dip
47996,TBOT,TABORT,6,NONCLASS,NonCommercial,Dip
47997,TENG,TENG,3,FIRST,Commercial,Non-Dip
47998,THME,THMEAS,7,UNKN,Commercial,Non-Dip
47999,THNO,THNOT PRENG,3,FIRST,NonCommercial,Dip
48000,THTR,THMENH TREY,7,FIRST,NonCommercial,Non-Dip
48001,TMAK,TLERM ANNDERK,4,UNKN,NonCommercial,Non-Dip
48002,TNIV,TAONIV,1,SECOND,NonCommercial,Dip
48003,TOUK,TOUK,1,LUX,NonCommercial,Dip
48004,TRBL,TROR ORL,3,LUX,NonCommercial,Non-Dip
48005,TRCU,TRA BEK CHOU,6,THIRD,NonCommercial,Non-Dip
48006,TREL,TREAL,7,LUX,NonCommercial,Dip
48007,TROG,TRORNG,3,UNKN,NonCommercial,Non-Dip
48008,TRSK,TRORSEK / TRAMKANG,7,FIRST,NonCommercial,Dip
48009,TRYA,TROR YAK,5,LUX,Commercial,Dip
48010,TRYG,TROR YORNG,4,LUX,NonCommercial,Dip
48011,TTPY,TOTIM PREY,7,THIRD,Commercial,Dip
48012,UNKN,UNKNOWN,6,THIRD,Commercial,Non-Dip
48013,VEAY,VEAY,5,NONCLASS,Commercial,Dip
48014,VOEG,VOENG,6,SECOND,NonCommercial,Dip
48015,YEAM,YEAM,4,NONCLASS,Commercial,Non-Dip
48016,YOUK,YOUK,6,THIRD,NonCommercial,Dip
48017,KHLG,KHLONG,3,UNKN,NonCommercial,Dip
48018,TRAC,TRACH,5,THIRD,NonCommercial,Non-Dip
48019,PHDK,PHDEAK,6,UNKN,Commercial,Dip
48020,CHBG,CHHOETEAL BANGKOUNEANGO,1,SECOND,NonCommercial,Dip
48021,CHBR,CHHOETEAL BRENG,5,NONCLASS,NonCommercial,Non-Dip
48022,CHTR,CHHOETEAL CHHNGAR,2,NONCLASS,Commercial,Dip
48023,CHMI,CHHOETEAL MOSAU,4,LUX,Commercial,Non-Dip
48024,CHRH,CHORCHONG,3,FIRST,Commercial,Non-Dip
48025,CRMS,CHRASMAS,5,LUX,NonCommercial,Non-Dip
48026,KKMS,KOKI MOSAU,5,SECOND,NonCommercial,Dip
48027,KKPN,KOKI PHNONG\KAMNHAN,7,FIRST,Commercial,Dip
48028,LMBI,LUMBOR,1,FIRST,NonCommercial,Non-Dip
48029,PCEK,PHCEK,3,NONCLASS,Commercial,Non-Dip
48030,TBEG,TBENG,1,THIRD,Commercial,Dip
48031,KHOV,KCHOV/KAMLENG,5,FIRST,NonCommercial,Dip
48032,KKDK,KOKI DEK,2,UNKN,Commercial,Dip
48033,KKKS,KOKI KHASAC,4,UNKN,NonCommercial,Dip
48034,KKTM,KOKI THMOR,2,NONCLASS,Commercial,Dip
48035,PPEL,POPEL,6,NONCLASS,Commercial,Dip
48036,RINM,RAING PHNOM,6,THIRD,Commercial,Non-Dip
48037,TRLT,TRORLAT,3,SECOND,Commercial,Dip
48038,ANKM,ANGKOT KHMAU,5,LUX,NonCommercial,Dip
48039,ATTT,ATITH/NEANG PHOR EK,3,FIRST,NonCommercial,Dip
48040,BENG,BENG,6,SECOND,NonCommercial,Dip
48041,BSNK,BOSNEAK,4,THIRD,NonCommercial,Non-Dip
48042,CHBK,CHAM BAK,4,UNKN,NonCommercial,Non-Dip
48043,CHKM,CHHOEU KHMAV/NEANG KHMAV,3,THIRD,Commercial,Non-Dip
48044,CHKO,CHOEUNG KO,1,UNKN,Commercial,Dip
48045,CHKR,CHAN KRASNA,3,NONCLASS,NonCommercial,Dip
48046,CHLK,CHHLIK,1,LUX,Commercial,Dip
48047,CHMC,CHHAM CHHA,3,UNKN,Commercial,Non-Dip
48048,CHTP,CHAN TOUM PEANG,3,LUX,Commercial,Dip
48049,DCSP,DONCHERM,2,SECOND,Commercial,Non-Dip
48050,DYKL,DEY KHLA,4,SECOND,Commercial,Dip
48051,HUDN,HOUN DAN/MOREASPREOUPHNOM,1,NONCLASS,Commercial,Dip
48052,KMPR,KOMPENG REACH,4,FIRST,Commercial,Dip
48053,KRAY,KRAY,1,THIRD,Commercial,Dip
48054,KREL,KROEL,1,FIRST,NonCommercial,Non-Dip
48055,KRKO,KRORKORS,2,FIRST,NonCommercial,Dip
48056,KRPM,KRORNHOUNG,4,UNKN,NonCommercial,Dip
48057,KRYS,KRAY SAR,6,NONCLASS,NonCommercial,Dip
48058,MASK,MEYSAK,1,THIRD,NonCommercial,Dip
48059,NNON,NEANG NOUN,1,FIRST,NonCommercial,Dip
48060,PRDL,PRAM DOMLENG,6,NONCLASS,NonCommercial,Dip
48061,PRLO,PRO LOUP,1,LUX,Commercial,Non-Dip
48062,PRNG,PRING/KRORB BEK,4,UNKN,NonCommercial,Dip
48063,SKRM,SOKROM,1,NONCLASS,Commercial,Dip
48064,SMPN,SAM PONG,5,SECOND,Commercial,Dip
48065,SRAL,SRAL,4,SECOND,NonCommercial,Dip
48066,SRKR,SROL KRAHAM,6,UNKN,Commercial,Non-Dip
48067,SRLO,SRORLAO,7,SECOND,Commercial,Non-Dip
48068,SROL,SROL SAR,6,NONCLASS,Commercial,Non-Dip
48069,SWPR,SVAY PREY,6,SECOND,Commercial,Dip
48070,SYCR,SVAY CHAM REANG,3,LUX,Commercial,Dip
48071,TAUR,TAOUR,4,SECOND,NonCommercial,Non-Dip
48072,TEPI,TEP PHIROU,3,LUX,NonCommercial,Non-Dip
48073,THNR,THNONG KROHORM,5,FIRST,NonCommercial,Dip
48074,THNS,THNONG SOR,3,FIRST,Commercial,Non-Dip
48075,TRTM,TRORP TOM,1,SECOND,Commercial,Dip
48076,TRYG,TROR YING,3,THIRD,Commercial,Non-Dip
48077,TTRV,TATRAV,6,FIRST,Commercial,Non-Dip
48078,ANKN,ANGKANH,6,LUX,Commercial,Non-Dip
48079,ANKT,ANGKAT TMAAT,3,SECOND,Commercial,Dip
48080,ANOM,ANGKRANG PHNOM,7,LUX,NonCommercial,Non-Dip
48081,ATNG,ATEANG/ROTEANG,7,FIRST,NonCommercial,Non-Dip
48082,BADM,BAK DERM,3,NONCLASS,NonCommercial,Dip
48083,BAKG,BANGKANG,7,UNKN,Commercial,Non-Dip
48084,BDNG,BAKDORNG,4,FIRST,Commercial,Dip
48085,BELY,BELOY,5,THIRD,Commercial,Non-Dip
48086,BKSV,BANGKEOU SVA,7,UNKN,NonCommercial,Non-Dip
48087,BNKO,BAG KHEOU,2,UNKN,NonCommercial,Dip
48088,BYPV,BAY POU VAING,3,THIRD,NonCommercial,Dip
48089,CASA,KHCHOENG,5,NONCLASS,NonCommercial,Non-Dip
48090,CCHB,CHOEUNG CHAB,5,THIRD,NonCommercial,Dip
48091,CHMK,CHAMRIEK,2,UNKN,Commercial,Dip
48092,CHNY,CHORNY,2,NONCLASS,NonCommercial,Dip
48093,CHPL,CHHOE PHLOEUNG,6,LUX,Commercial,Dip
48094,CHRK,CHRAKENG,5,THIRD,NonCommercial,Dip
48095,CHRM,CHANG KONG ROMEANG,1,UNKN,Commercial,Dip
48096,CHRS,CHREIS,5,FIRST,Commercial,Non-Dip
48097,CHUT,CHORNG UOR THMAT,7,SECOND,NonCommercial,Non-Dip
48098,CKTM,CHEK TUM,5,SECOND,Commercial,Non-Dip
48099,CREY,CHREY,1,SECOND,Commercial,Non-Dip
48100,DKOR,DONGKOR,7,UNKN,NonCommercial,Dip
48101,DOKM,DOK MEY,4,FIRST,NonCommercial,Dip
48102,HISN,HAISANH/NGAYSANG/CHANSAR,5,NONCLASS,Commercial,Non-Dip
48103,KAOM,KANGSENGPHNOM,5,THIRD,NonCommercial,Non-Dip
48104,KCAS,KCHAS,2,SECOND,NonCommercial,Dip
48105,KDAG,KANN DEANG,3,THIRD,NonCommercial,Non-Dip
48106,KDCH,KDURCH,6,THIRD,Commercial,Non-Dip
48107,KDOL,KDOL,3,LUX,Commercial,Non-Dip
48108,KES,KES,3,SECOND,NonCommercial,Dip
48109,KKCM,KONG KANGCHHMOL,6,NONCLASS,Commercial,Non-Dip
48110,KKGN,KONG KANGNHY,5,UNKN,Commercial,Non-Dip
48111,KKOM,KONG KANGPHNOM,5,SECOND,Commercial,Dip
48112,KNDL,KANNDOL,7,SECOND,Commercial,Non-Dip
48113,KNPR,KHNOR PREY,7,UNKN,Commercial,Non-Dip
48114,KRAG,KRANG,4,SECOND,NonCommercial,Non-Dip
48115,KRAS,KREAS,1,THIRD,Commercial,Dip
48116,KRBO,KRORBAO,6,LUX,Commercial,Dip
48117,KRLA,KRORLANH,7,NONCLASS,Commercial,Dip
48118,KRON,KRONG,1,FIRST,NonCommercial,Dip
48119,KTOM,KHTOM,3,THIRD,NonCommercial,Non-Dip
48120,KWAV,KHVAO,7,FIRST,Commercial,Dip
48121,LGNG,LO NGIENG,3,NONCLASS,Commercial,Non-Dip
48122,MAKG,MAK BREING,6,THIRD,NonCommercial,Non-Dip
48123,MAKP,MAK PRANG,3,UNKN,NonCommercial,Dip
48124,MAKU,MAK KLOEU,4,NONCLASS,NonCommercial,Dip
48125,MNPR,MEAN PREY,1,THIRD,NonCommercial,Non-Dip
48126,NENS,NEANG SAR,6,UNKN,NonCommercial,Dip
48127,PANG,PANG,3,THIRD,Commercial,Dip
48128,PHNV,PHNHEAV,5,UNKN,NonCommercial,Dip
48129,PHON,PHAONG,2,SECOND,NonCommercial,Non-Dip
48130,PHUT,PROR HOUT,3,NONCLASS,NonCommercial,Dip
48131,PLON,PLONG,3,NONCLASS,NonCommercial,Dip
48132,PNAG,PHNEANG,4,SECOND,Commercial,Non-Dip
48133,PNGS,PHNGEAS,1,FIRST,NonCommercial,Dip
48134,POBY,POPUOL BAY,2,NONCLASS,NonCommercial,Non-Dip
48135,POCV,PON SVAR,3,NONCLASS,NonCommercial,Dip
48136,POKH,POPEA KHE,4,SECOND,NonCommercial,Non-Dip
48137,PONR,PONG RO,2,LUX,NonCommercial,Non-Dip
48138,PPTH,POPULTHMOR,5,UNKN,NonCommercial,Non-Dip
48139,PPUL,PHNEL/POPOUL,6,FIRST,Commercial,Non-Dip
48140,PRPN,PREAS PHNOV/SOMBOK KROHOM,4,SECOND,NonCommercial,Non-Dip
48141,PRUS,PROUS,2,NONCLASS,Commercial,Dip
48142,PYPK,PHKAI PROEK,4,THIRD,Commercial,Dip
48143,RAIT,RAING TOEK,6,NONCLASS,Commercial,Dip
48144,ROKA,ROKA,1,THIRD,NonCommercial,Dip
48145,RUNG,ROUNG,6,LUX,Commercial,Non-Dip
48146,SABL,SAMBOUR LOVENG,1,FIRST,Commercial,Dip
48147,SARG,SAM RONG,6,LUX,NonCommercial,Non-Dip
48148,SBMS,SAMBOUR MEAS,2,SECOND,NonCommercial,Non-Dip
48149,SDAV,SDAV,3,THIRD,NonCommercial,Non-Dip
48150,SDEY,SDEY,5,THIRD,Commercial,Non-Dip
48151,SLEN,SLENG,5,NONCLASS,NonCommercial,Dip
48152,SMCH,SMACH,6,SECOND,NonCommercial,Dip
48153,SME,SME,5,THIRD,Commercial,Non-Dip
48154,SMKB,SMA KRABEY,3,SECOND,Commercial,Dip
48155,SNAY,SNAY,1,NONCLASS,Commercial,Non-Dip
48156,SNOL,SNUOL,1,NONCLASS,Commercial,Dip
48157,SOUY,SOURY,7,NONCLASS,NonCommercial,Non-Dip
48158,SPOR,SOM POR,7,LUX,NonCommercial,Dip
48159,SPPY,SPEOU PREY,2,SECOND,NonCommercial,Dip
48160,SPTK,SPEOU TEK,7,FIRST,Commercial,Dip
48161,SRKM,SRAKOM,2,THIRD,NonCommercial,Dip
48162,SVAK,SVAY SVAK,6,LUX,Commercial,Dip
48163,SVCT,SVAY CHANTI,5,SECOND,NonCommercial,Non-Dip
48164,SVPT,SVAY PONGTRONG,6,UNKN,NonCommercial,Dip
48165,TKOV,TKOV,6,SECOND,Commercial,Non-Dip
48166,TLOK,THLOK,7,SECOND,NonCommercial,Non-Dip
48167,TOLP,TOUNLORP,1,SECOND,NonCommercial,Non-Dip
48168,TPOG,TOM POUNG,4,UNKN,Commercial,Dip
48169,TRAG,TRANG,1,UNKN,NonCommercial,Dip
48170,TREN,TRA MENG,1,UNKN,NonCommercial,Dip
48171,TRMN,TRORMOUNG,2,FIRST,Commercial,Non-Dip
48172,TRSK,TRORMOUNGSEK,2,NONCLASS,NonCommercial,Dip
48173,WYNG,VOR YONG,2,FIRST,NonCommercial,Non-Dip
48174,ACSA,ACH SAT,7,THIRD,NonCommercial,Dip
48175,ADCH,ACHDERK,7,LUX,NonCommercial,Non-Dip
48176,AKSL,ANGKEA SEL,3,LUX,NonCommercial,Non-Dip
48177,AMBB,AMBENG BEK,7,NONCLASS,Commercial,Dip
48178,AMCN,AMBENG CHAN,4,NONCLASS,NonCommercial,Dip
