Block_X,Block_Y,Coordinate_X,Coordinate_Y,Tree Number,SPECODE,SPECIES-GROUP,Diameter (cm),Diameter Class,Height (m),Volume (m^3),Status,Production,Cutting Angle,Damage Crown
1,9,81,879,T01099894,LORT,6,107.69,5,3.58,1.6289968074932245e-06,Cut,Cut,59.4,<function calculate_damage_crown at 0x121e67e20>
1,9,45,815,T01093281,LORV,4,139.43,5,8.60,6.5636476577499466e-06,Cut,Cut,153.8,<function calculate_damage_crown at 0x121e67e20>
1,9,8,838,T01092336,LOVG,3,51.81,4,7.10,7.488080906689842e-07,Cut,Cut,27.9,<function calculate_damage_crown at 0x121e67e20>
1,9,64,855,T01092948,LRLT,2,127.63,5,13.33,8.53017115582316e-06,Cut,Cut,205.6,<function calculate_damage_crown at 0x121e67e20>
1,9,13,811,T01097692,MADN,4,48.15,4,14.64,1.3328997172240674e-06,Cut,Cut,128.7,<function calculate_damage_crown at 0x121e67e20>
1,9,18,853,T01092901,MDAS,2,228.29,5,14.01,2.86692556315385e-05,Cut,Cut,271.6,<function calculate_damage_crown at 0x121e67e20>
1,9,55,880,T01093210,MMAG,4,246.83,5,10.09,2.4151357267136285e-05,Cut,Cut,147.1,<function calculate_damage_crown at 0x121e67e20>
1,9,16,825,T01093985,MTYK,3,110.21,5,5.20,2.4827725113932305e-06,Cut,Cut,300.4,<function calculate_damage_crown at 0x121e67e20>
1,9,58,816,T01094384,NGOK,3,178.98,5,5.41,6.80418778230856e-06,Cut,Cut,50.0,<function calculate_damage_crown at 0x121e67e20>
1,9,7,879,T01097317,NHAM,5,230.78,5,5.55,1.1609574345732288e-05,Cut,Cut,262.0,<function calculate_damage_crown at 0x121e67e20>
1,9,34,877,T01096993,NIV,5,9.62,1,6.03,2.1926873295460025e-08,Keep,,303.8,<function calculate_damage_crown at 0x121e67e20>
1,9,10,882,T01096598,ONLK,7,106.48,5,4.83,2.1502816859919293e-06,Cut,Cut,111.3,<function calculate_damage_crown at 0x121e67e20>
1,9,0,816,T01097453,PAGA,5,143.05,5,10.66,8.563646258951678e-06,Cut,Cut,304.0,<function calculate_damage_crown at 0x121e67e20>
1,9,32,850,T01092460,PAGS,5,145.73,5,13.77,1.148744773322167e-05,Cut,Cut,48.7,<function calculate_damage_crown at 0x121e67e20>
1,9,57,848,T01093003,PECH,3,14.28,1,9.11,7.296242090103548e-08,Keep,,170.2,<function calculate_damage_crown at 0x121e67e20>
1,9,49,806,T01092865,PHLG,5,115.71,5,9.98,5.2494343098418795e-06,Cut,Cut,125.9,<function calculate_damage_crown at 0x121e67e20>
1,9,73,845,T01096047,PHMA,2,11.54,1,6.41,3.3517135693915584e-08,Keep,,220.5,<function calculate_damage_crown at 0x121e67e20>
1,9,12,800,T01091133,PHNO,2,35.37,3,13.00,6.385846450699121e-07,Keep,,191.1,<function calculate_damage_crown at 0x121e67e20>
1,9,33,846,T01097796,PHOR,5,84.10,5,8.87,2.4625562443790485e-06,Cut,Cut,41.4,<function calculate_damage_crown at 0x121e67e20>
1,9,83,886,T01094925,PLNG,6,188.42,5,10.40,1.449441194215434e-05,Cut,Cut,339.6,<function calculate_damage_crown at 0x121e67e20>
1,9,31,810,T01095205,PLOG,1,157.33,5,14.11,1.3719424682383314e-05,Cut,Cut,241.2,<function calculate_damage_crown at 0x121e67e20>
1,9,54,852,T01095826,PLOK,6,164.12,5,14.77,1.5619167525009165e-05,Cut,Cut,311.4,<function calculate_damage_crown at 0x121e67e20>
1,9,81,829,T01094465,PLOR,2,69.03,5,14.99,2.805426857917102e-06,Cut,Cut,180.4,<function calculate_damage_crown at 0x121e67e20>
1,9,73,846,T01093726,PLPH,6,200.27,5,6.28,9.889472737042437e-06,Cut,Cut,291.1,<function calculate_damage_crown at 0x121e67e20>
1,9,29,829,T01094555,PMVG,1,148.35,5,8.54,7.384211466204132e-06,Cut,Cut,104.8,<function calculate_damage_crown at 0x121e67e20>
1,9,57,855,T01092383,PNKP,3,93.90,5,4.51,1.5614555864210557e-06,Cut,Cut,160.5,<function calculate_damage_crown at 0x121e67e20>
1,9,9,883,T01099932,PNOM,5,131.25,5,8.68,5.874955318115207e-06,Cut,Cut,183.2,<function calculate_damage_crown at 0x121e67e20>
1,9,24,823,T01098204,POCH,6,199.10,5,14.66,2.2824562875812912e-05,Cut,Cut,226.8,<function calculate_damage_crown at 0x121e67e20>
1,9,6,864,T01094994,POPL,7,114.50,5,7.69,3.961764148692711e-06,Cut,Cut,140.6,<function calculate_damage_crown at 0x121e67e20>
1,9,93,816,T01094648,POUN,2,238.28,5,5.66,1.2631060583486715e-05,Cut,Cut,275.4,<function calculate_damage_crown at 0x121e67e20>
1,9,44,892,T01095729,PPPR,1,133.92,5,12.21,8.601040299034874e-06,Cut,Cut,112.8,<function calculate_damage_crown at 0x121e67e20>
1,9,45,807,T01095787,PPVK,7,40.25,3,5.50,3.5016477042157285e-07,Keep,,24.6,<function calculate_damage_crown at 0x121e67e20>
1,9,78,831,T01098096,PREL,2,211.39,5,9.86,1.7308805929561363e-05,Cut,Cut,309.3,<function calculate_damage_crown at 0x121e67e20>
1,9,63,839,T01092615,PROM,7,243.39,5,8.21,1.910368493418994e-05,Cut,Cut,124.5,<function calculate_damage_crown at 0x121e67e20>
1,9,71,816,T01099280,PROM,3,229.99,5,5.61,1.1664498980633876e-05,Cut,Cut,42.5,<function calculate_damage_crown at 0x121e67e20>
1,9,76,881,T01095033,RANG,6,47.54,4,7.68,6.813950456941089e-07,Cut,Cut,337.5,<function calculate_damage_crown at 0x121e67e20>
1,9,16,854,T01093841,ROCG,4,115.84,5,12.14,6.3986992310773855e-06,Cut,Cut,267.3,<function calculate_damage_crown at 0x121e67e20>
1,9,69,865,T01095233,RODL,1,207.87,5,10.78,1.8287525170157415e-05,Cut,Cut,98.2,<function calculate_damage_crown at 0x121e67e20>
1,9,33,852,T01097623,ROML,2,168.50,5,13.81,1.5398755066129637e-05,Cut,Cut,262.3,<function calculate_damage_crown at 0x121e67e20>
1,9,8,837,T01096225,ROTY,7,191.10,5,9.14,1.3115694461846562e-05,Cut,Cut,56.8,<function calculate_damage_crown at 0x121e67e20>
1,9,58,899,T01097574,ROVN,7,104.56,5,12.65,5.433380693866751e-06,Cut,Cut,232.5,<function calculate_damage_crown at 0x121e67e20>
1,9,94,808,T01096353,RPCK,5,39.77,3,9.03,5.608590301081198e-07,Keep,,55.8,<function calculate_damage_crown at 0x121e67e20>
1,9,38,809,T01099888,SADA,3,119.44,5,6.19,3.469464542790364e-06,Cut,Cut,119.9,<function calculate_damage_crown at 0x121e67e20>
1,9,65,871,T01095985,SAHA,5,155.88,5,9.58,9.140833983966893e-06,Cut,Cut,54.5,<function calculate_damage_crown at 0x121e67e20>
1,9,59,810,T01096267,SAND,7,18.46,2,14.99,2.0063222322174008e-07,Keep,,177.8,<function calculate_damage_crown at 0x121e67e20>
1,9,90,813,T01096231,SANK,5,40.88,3,11.50,7.546727651374091e-07,Keep,,229.4,<function calculate_damage_crown at 0x121e67e20>
1,9,5,853,T01097982,SAVP,5,56.78,4,11.70,1.481311932741164e-06,Cut,Cut,83.1,<function calculate_damage_crown at 0x121e67e20>
1,9,55,889,T01099005,SBTS,4,218.28,5,10.45,1.9561970782034222e-05,Cut,Cut,236.5,<function calculate_damage_crown at 0x121e67e20>
1,9,75,852,T01092543,SEMN,2,226.16,5,11.29,2.2690461588329853e-05,Cut,Cut,70.4,<function calculate_damage_crown at 0x121e67e20>
1,9,22,857,T01096594,SKPL,7,199.52,5,12.85,2.009160635066849e-05,Cut,Cut,312.0,<function calculate_damage_crown at 0x121e67e20>
1,9,98,891,T01095946,SLCH,4,226.74,5,10.50,2.1208865760804306e-05,Cut,Cut,121.9,<function calculate_damage_crown at 0x121e67e20>
1,9,8,886,T01099243,SLET,2,95.88,5,4.39,1.5846426245895246e-06,Cut,Cut,120.4,<function calculate_damage_crown at 0x121e67e20>
1,9,70,829,T01096447,SLNG,1,176.00,5,11.66,1.4181628936557265e-05,Cut,Cut,203.9,<function calculate_damage_crown at 0x121e67e20>
1,9,35,868,T01091869,SOPI,7,89.85,5,12.23,3.87662284274495e-06,Cut,Cut,203.8,<function calculate_damage_crown at 0x121e67e20>
1,9,9,804,T01099859,SREG,1,187.07,5,4.37,6.004894050292378e-06,Cut,Cut,84.0,<function calculate_damage_crown at 0x121e67e20>
1,9,58,872,T01098317,SRMO,6,103.80,5,5.32,2.2494191709066335e-06,Cut,Cut,40.5,<function calculate_damage_crown at 0x121e67e20>
1,9,66,837,T01092628,TAPL,5,188.88,5,11.97,1.677457037710523e-05,Cut,Cut,357.0,<function calculate_damage_crown at 0x121e67e20>
1,9,2,881,T01099131,TBOT,3,219.43,5,8.50,1.6067285416119623e-05,Cut,Cut,198.7,<function calculate_damage_crown at 0x121e67e20>
1,9,21,851,T01098560,TENG,2,176.66,5,4.35,5.333112898147004e-06,Cut,Cut,180.2,<function calculate_damage_crown at 0x121e67e20>
1,9,51,818,T01097211,THME,2,39.21,3,8.74,5.275184019953692e-07,Keep,,194.7,<function calculate_damage_crown at 0x121e67e20>
1,9,61,842,T01095202,THNO,6,6.83,1,9.27,1.6959936033613213e-08,Keep,,274.7,<function calculate_damage_crown at 0x121e67e20>
1,9,91,838,T01096918,THTR,2,197.95,5,11.55,1.777680164665185e-05,Cut,Cut,175.8,<function calculate_damage_crown at 0x121e67e20>
1,9,39,858,T01094406,TMAK,2,64.12,5,13.06,2.109788379710396e-06,Cut,Cut,166.5,<function calculate_damage_crown at 0x121e67e20>
1,9,19,811,T01099974,TNIV,3,42.48,3,8.06,5.711171635237226e-07,Keep,,93.2,<function calculate_damage_crown at 0x121e67e20>
1,9,61,884,T01093806,TOUK,7,231.20,5,9.73,2.043378928631461e-05,Cut,Cut,323.3,<function calculate_damage_crown at 0x121e67e20>
1,9,81,801,T01091787,TRBL,2,164.19,5,4.10,4.3364904675950035e-06,Cut,Cut,317.3,<function calculate_damage_crown at 0x121e67e20>
1,9,56,840,T01096692,TRCU,4,117.71,5,3.29,1.7923637611258364e-06,Cut,Cut,10.4,<function calculate_damage_crown at 0x121e67e20>
1,9,65,801,T01095961,TREL,2,75.49,5,8.56,1.9164520211586185e-06,Cut,Cut,9.0,<function calculate_damage_crown at 0x121e67e20>
1,9,48,892,T01098701,TROG,6,225.52,5,8.79,1.75629608541753e-05,Cut,Cut,190.2,<function calculate_damage_crown at 0x121e67e20>
1,9,53,838,T01098681,TRSK,4,18.41,2,11.51,1.531620426763861e-07,Keep,,324.9,<function calculate_damage_crown at 0x121e67e20>
1,9,67,895,T01093648,TRYA,7,25.68,2,8.14,2.1066593735630645e-07,Keep,,84.6,<function calculate_damage_crown at 0x121e67e20>
1,9,7,874,T01092382,TRYG,1,76.88,5,12.66,2.9379727234289526e-06,Cut,Cut,14.7,<function calculate_damage_crown at 0x121e67e20>
1,9,89,802,T01097562,TTPY,3,164.94,5,11.63,1.2428218905686518e-05,Cut,Cut,151.0,<function calculate_damage_crown at 0x121e67e20>
1,9,15,802,T01094366,UNKN,3,108.59,5,6.15,2.8483933428704618e-06,Cut,Cut,212.2,<function calculate_damage_crown at 0x121e67e20>
1,9,76,854,T01091023,VEAY,3,81.27,5,8.69,2.2550247400628113e-06,Cut,Cut,33.2,<function calculate_damage_crown at 0x121e67e20>
1,9,39,891,T01098617,VOEG,6,81.65,5,5.00,1.3085983240415513e-06,Cut,Cut,9.1,<function calculate_damage_crown at 0x121e67e20>
1,9,62,840,T01092285,YEAM,4,188.28,5,5.68,7.904090992373869e-06,Cut,Cut,198.5,<function calculate_damage_crown at 0x121e67e20>
1,9,44,867,T01097502,YOUK,3,105.25,5,6.07,2.641288883950496e-06,Cut,Cut,190.6,<function calculate_damage_crown at 0x121e67e20>
1,9,15,862,T01099279,KHLG,7,74.16,5,4.86,1.0496019773549277e-06,Cut,Cut,129.6,<function calculate_damage_crown at 0x121e67e20>
1,9,54,844,T01099916,TRAC,4,67.55,5,3.46,6.202486090109496e-07,Cut,Cut,72.1,<function calculate_damage_crown at 0x121e67e20>
1,9,15,899,T01094505,PHDK,6,21.55,2,5.80,1.0573206581720526e-07,Keep,,201.5,<function calculate_damage_crown at 0x121e67e20>
1,9,28,839,T01096873,CHBG,5,195.30,5,7.44,1.1148026490805364e-05,Cut,Cut,180.6,<function calculate_damage_crown at 0x121e67e20>
1,9,41,833,T01096360,CHBR,4,33.53,3,4.27,1.8842631998220468e-07,Keep,,195.0,<function calculate_damage_crown at 0x121e67e20>
1,9,97,894,T01093944,CHTR,3,132.20,5,5.37,3.6872402342668133e-06,Cut,Cut,22.2,<function calculate_damage_crown at 0x121e67e20>
1,9,14,834,T01096442,CHMI,2,143.66,5,13.52,1.0956317401868389e-05,Cut,Cut,9.9,<function calculate_damage_crown at 0x121e67e20>
1,9,66,852,T01098683,CHRH,7,217.40,5,5.82,1.0805420086990073e-05,Cut,Cut,280.0,<function calculate_damage_crown at 0x121e67e20>
1,9,80,830,T01096403,CRMS,6,15.99,2,13.52,1.3569510366561676e-07,Keep,,131.9,<function calculate_damage_crown at 0x121e67e20>
1,9,95,871,T01093870,KKMS,6,172.91,5,4.97,5.8321238790717805e-06,Cut,Cut,297.2,<function calculate_damage_crown at 0x121e67e20>
1,9,1,878,T01095756,KKPN,1,66.47,5,9.57,1.6610421287312156e-06,Cut,Cut,316.5,<function calculate_damage_crown at 0x121e67e20>
1,9,81,809,T01099652,LMBI,5,39.21,3,13.23,7.992857065844909e-07,Keep,,153.2,<function calculate_damage_crown at 0x121e67e20>
1,9,92,836,T01094795,PCEK,4,154.13,5,7.79,7.268386880189887e-06,Cut,Cut,83.1,<function calculate_damage_crown at 0x121e67e20>
1,9,57,853,T01094223,TBEG,2,245.35,5,9.84,2.3253580971975178e-05,Cut,Cut,315.2,<function calculate_damage_crown at 0x121e67e20>
1,9,25,821,T01091212,KHOV,1,61.73,5,10.20,1.5271355623080168e-06,Cut,Cut,90.2,<function calculate_damage_crown at 0x121e67e20>
1,9,45,827,T01093305,KKDK,2,159.03,5,6.38,6.33901340450071e-06,Cut,Cut,295.4,<function calculate_damage_crown at 0x121e67e20>
1,9,61,874,T01097842,KKKS,1,22.95,2,6.41,1.326408414733285e-07,Keep,,152.9,<function calculate_damage_crown at 0x121e67e20>
1,9,44,806,T01099743,KKTM,6,248.19,5,11.91,2.8805632295214562e-05,Cut,Cut,186.1,<function calculate_damage_crown at 0x121e67e20>
1,9,44,835,T01091846,PPEL,6,26.82,2,2.51,7.105774030803406e-08,Keep,,36.9,<function calculate_damage_crown at 0x121e67e20>
1,9,68,871,T01099158,RINM,7,17.73,2,9.74,1.2025321485989045e-07,Keep,,269.7,<function calculate_damage_crown at 0x121e67e20>
1,9,6,815,T01095392,TRLT,2,115.31,5,9.17,4.789701286645002e-06,Cut,Cut,132.0,<function calculate_damage_crown at 0x121e67e20>
1,9,1,875,T01097699,ANKM,4,15.97,2,3.43,3.43803932996002e-08,Keep,,44.8,<function calculate_damage_crown at 0x121e67e20>
1,9,82,887,T01094654,ATTT,4,123.58,5,5.76,3.454477837789144e-06,Cut,Cut,177.5,<function calculate_damage_crown at 0x121e67e20>
1,9,73,820,T01099378,BENG,7,11.07,1,7.98,3.8427131483358825e-08,Keep,,358.8,<function calculate_damage_crown at 0x121e67e20>
1,9,29,833,T01099073,BSNK,4,109.33,5,6.60,3.096664375389439e-06,Cut,Cut,359.0,<function calculate_damage_crown at 0x121e67e20>
1,9,43,840,T01091559,CHBK,5,134.35,5,13.28,9.411763223078355e-06,Cut,Cut,138.2,<function calculate_damage_crown at 0x121e67e20>
1,9,73,856,T01091347,CHKM,1,108.55,5,14.47,6.695145581726826e-06,Cut,Cut,54.6,<function calculate_damage_crown at 0x121e67e20>
1,9,38,895,T01094592,CHKO,3,172.50,5,11.34,1.325348016793224e-05,Cut,Cut,232.6,<function calculate_damage_crown at 0x121e67e20>
1,9,32,856,T01093718,CHKR,1,95.24,5,3.18,1.1314366830633632e-06,Cut,Cut,290.2,<function calculate_damage_crown at 0x121e67e20>
1,9,88,849,T01098548,CHLK,4,24.16,2,10.39,2.3827856533767077e-07,Keep,,312.7,<function calculate_damage_crown at 0x121e67e20>
1,9,94,861,T01093106,CHMC,2,237.33,5,5.06,1.1183988087878612e-05,Cut,Cut,99.0,<function calculate_damage_crown at 0x121e67e20>
1,9,80,848,T01097387,CHTP,7,211.07,5,5.90,1.0319567682621694e-05,Cut,Cut,78.1,<function calculate_damage_crown at 0x121e67e20>
1,9,40,825,T01095461,DCSP,1,187.74,5,10.01,1.3851219783182436e-05,Cut,Cut,234.0,<function calculate_damage_crown at 0x121e67e20>
1,9,35,822,T01092121,DYKL,4,235.57,5,10.77,2.3467682657581136e-05,Cut,Cut,272.6,<function calculate_damage_crown at 0x121e67e20>
1,9,36,814,T01094698,HUDN,1,57.16,4,9.35,1.1990740383707693e-06,Cut,Cut,236.6,<function calculate_damage_crown at 0x121e67e20>
1,9,53,846,T01094621,KMPR,7,186.52,5,8.74,1.1943409961883218e-05,Cut,Cut,348.9,<function calculate_damage_crown at 0x121e67e20>
1,9,35,826,T01096074,KRAY,7,187.25,5,11.26,1.5509746976281424e-05,Cut,Cut,158.5,<function calculate_damage_crown at 0x121e67e20>
1,9,57,891,T01095507,KREL,3,85.70,5,6.95,2.004212392117512e-06,Cut,Cut,277.3,<function calculate_damage_crown at 0x121e67e20>
1,9,43,876,T01098590,KRKO,2,114.34,5,12.23,6.278481351352853e-06,Cut,Cut,102.4,<function calculate_damage_crown at 0x121e67e20>
1,9,14,839,T01098240,KRPM,7,66.38,5,3.98,6.885416623735898e-07,Cut,Cut,277.2,<function calculate_damage_crown at 0x121e67e20>
1,9,89,876,T01091669,KRYS,7,64.67,5,5.54,9.098826655005715e-07,Cut,Cut,120.7,<function calculate_damage_crown at 0x121e67e20>
1,9,96,860,T01091691,MASK,3,98.62,5,10.58,4.042210906273398e-06,Cut,Cut,187.0,<function calculate_damage_crown at 0x121e67e20>
1,9,77,823,T01099220,NNON,2,117.19,5,4.71,2.5427787715538166e-06,Cut,Cut,336.1,<function calculate_damage_crown at 0x121e67e20>
1,9,48,810,T01095686,PRDL,1,196.96,5,12.03,1.833396741964401e-05,Cut,Cut,219.5,<function calculate_damage_crown at 0x121e67e20>
1,9,68,838,T01091719,PRLO,3,13.33,1,11.61,8.106999827422782e-08,Keep,,338.4,<function calculate_damage_crown at 0x121e67e20>
1,9,48,850,T01095199,PRNG,5,192.71,5,5.11,7.45432019245251e-06,Cut,Cut,124.8,<function calculate_damage_crown at 0x121e67e20>
1,9,56,887,T01091219,SKRM,7,222.58,5,2.64,5.137557839786526e-06,Cut,Cut,245.4,<function calculate_damage_crown at 0x121e67e20>
1,9,33,893,T01092251,SMPN,6,132.66,5,12.72,8.790710393208675e-06,Cut,Cut,274.6,<function calculate_damage_crown at 0x121e67e20>
1,9,55,811,T01091253,SRAL,4,159.32,5,11.07,1.1034731646099295e-05,Cut,Cut,116.5,<function calculate_damage_crown at 0x121e67e20>
1,9,3,854,T01094452,SRKR,4,215.50,5,6.47,1.180627774006454e-05,Cut,Cut,103.5,<function calculate_damage_crown at 0x121e67e20>
1,10,3,984,T01109845,SRLO,3,135.43,5,10.16,7.3195719097393656e-06,Cut,Cut,46.4,<function calculate_damage_crown at 0x121e67e20>
1,10,77,969,T01106768,SROL,7,158.48,5,6.77,6.681898492876754e-06,Cut,Cut,269.4,<function calculate_damage_crown at 0x121e67e20>
1,10,2,937,T01106646,SWPR,7,115.97,5,12.77,6.7431655283292845e-06,Cut,Cut,270.6,<function calculate_damage_crown at 0x121e67e20>
1,10,65,914,T01104961,SYCR,1,182.48,5,3.15,4.1177611455688756e-06,Cut,Cut,58.0,<function calculate_damage_crown at 0x121e67e20>
1,10,78,965,T01105904,TAUR,6,52.08,4,9.63,1.0260228198620118e-06,Cut,Cut,168.9,<function calculate_damage_crown at 0x121e67e20>
1,10,46,916,T01103347,TEPI,2,66.24,5,12.23,2.1070668363048943e-06,Cut,Cut,89.6,<function calculate_damage_crown at 0x121e67e20>
1,10,87,923,T01104381,THNR,1,32.07,3,10.97,4.429987819185338e-07,Keep,,179.9,<function calculate_damage_crown at 0x121e67e20>
1,10,52,982,T01104877,THNS,2,124.16,5,2.97,1.800057328573305e-06,Cut,Cut,182.6,<function calculate_damage_crown at 0x121e67e20>
1,10,52,953,T01109919,TRTM,3,101.00,5,12.25,4.908195365984435e-06,Cut,Cut,125.2,<function calculate_damage_crown at 0x121e67e20>
1,10,90,964,T01106149,TRYG,6,69.68,5,9.01,1.717771632192914e-06,Cut,Cut,75.4,<function calculate_damage_crown at 0x121e67e20>
1,10,41,953,T01103698,TTRV,3,157.03,5,9.41,9.109394017883652e-06,Cut,Cut,134.6,<function calculate_damage_crown at 0x121e67e20>
1,10,81,985,T01102531,ANKN,3,106.27,5,11.02,4.887511714477704e-06,Cut,Cut,48.7,<function calculate_damage_crown at 0x121e67e20>
1,10,93,926,T01101245,ANKT,4,92.96,5,4.43,1.5037918485033463e-06,Cut,Cut,3.5,<function calculate_damage_crown at 0x121e67e20>
1,10,13,933,T01106162,ANOM,3,123.76,5,13.82,8.311228558372089e-06,Cut,Cut,345.2,<function calculate_damage_crown at 0x121e67e20>
1,10,38,980,T01101379,ATNG,3,15.63,2,10.42,9.999080833772538e-08,Keep,,68.3,<function calculate_damage_crown at 0x121e67e20>
1,10,77,976,T01105524,BADM,5,210.00,5,6.31,1.092447086138651e-05,Cut,Cut,253.3,<function calculate_damage_crown at 0x121e67e20>
1,10,71,998,T01103200,BAKG,7,148.31,5,6.50,5.616706689636289e-06,Cut,Cut,351.3,<function calculate_damage_crown at 0x121e67e20>
1,10,94,901,T01102842,BDNG,3,193.37,5,13.57,1.9925063598839807e-05,Cut,Cut,233.1,<function calculate_damage_crown at 0x121e67e20>
1,10,25,929,T01104394,BELY,2,103.85,5,7.33,3.1045283684758784e-06,Cut,Cut,122.1,<function calculate_damage_crown at 0x121e67e20>
1,10,51,905,T01104246,BKSV,3,26.67,2,10.09,2.8185099935430353e-07,Keep,,240.2,<function calculate_damage_crown at 0x121e67e20>
1,10,62,907,T01108837,BNKO,6,131.59,5,6.73,4.574758714159008e-06,Cut,Cut,41.9,<function calculate_damage_crown at 0x121e67e20>
1,10,47,934,T01106799,BYPV,2,29.61,2,6.11,2.1031583660545378e-07,Keep,,244.8,<function calculate_damage_crown at 0x121e67e20>
1,10,40,954,T01103983,CASA,4,164.79,5,14.67,1.565071577656484e-05,Cut,Cut,8.0,<function calculate_damage_crown at 0x121e67e20>
1,10,22,973,T01102472,CCHB,6,197.73,5,7.45,1.1431752088891918e-05,Cut,Cut,167.1,<function calculate_damage_crown at 0x121e67e20>
1,10,10,926,T01107832,CHMK,2,146.08,5,13.70,1.1479032981716375e-05,Cut,Cut,24.6,<function calculate_damage_crown at 0x121e67e20>
1,10,15,925,T01102946,CHNY,2,65.07,5,11.00,1.8294616909809838e-06,Cut,Cut,338.9,<function calculate_damage_crown at 0x121e67e20>
1,10,95,929,T01102283,CHPL,3,53.49,4,9.66,1.0855945372125513e-06,Cut,Cut,262.7,<function calculate_damage_crown at 0x121e67e20>
1,10,44,987,T01109822,CHRK,5,84.84,5,5.23,1.4796748681359031e-06,Cut,Cut,6.6,<function calculate_damage_crown at 0x121e67e20>
1,10,64,927,T01109997,CHRM,1,103.60,5,3.67,1.5464374152106317e-06,Cut,Cut,282.7,<function calculate_damage_crown at 0x121e67e20>
1,10,64,961,T01103346,CHRS,4,84.00,5,13.44,3.7258991610343874e-06,Cut,Cut,171.2,<function calculate_damage_crown at 0x121e67e20>
1,10,42,968,T01103787,CHUT,3,234.67,5,8.41,1.8191318520948206e-05,Cut,Cut,338.7,<function calculate_damage_crown at 0x121e67e20>
1,10,91,924,T01109250,CKTM,7,198.10,5,5.23,8.055131684118772e-06,Cut,Cut,242.2,<function calculate_damage_crown at 0x121e67e20>
1,10,1,939,T01109420,CREY,2,125.97,5,14.58,9.084985566046727e-06,Cut,Cut,279.2,<function calculate_damage_crown at 0x121e67e20>
1,10,46,910,T01107034,DKOR,2,136.18,5,7.77,5.658958166197249e-06,Cut,Cut,332.5,<function calculate_damage_crown at 0x121e67e20>
1,10,87,953,T01106932,DOKM,6,190.19,5,6.83,9.699905256282465e-06,Cut,Cut,59.8,<function calculate_damage_crown at 0x121e67e20>
1,10,58,985,T01105256,HISN,5,71.83,5,7.35,1.488879163880507e-06,Cut,Cut,104.6,<function calculate_damage_crown at 0x121e67e20>
1,10,34,996,T01107760,KAOM,7,115.64,5,4.13,2.16686471388845e-06,Cut,Cut,183.7,<function calculate_damage_crown at 0x121e67e20>
1,10,35,991,T01104064,KCAS,3,129.34,5,7.68,5.044611272923088e-06,Cut,Cut,333.9,<function calculate_damage_crown at 0x121e67e20>
1,10,93,957,T01103032,KDAG,1,43.35,3,2.91,2.1494329633856935e-07,Keep,,340.1,<function calculate_damage_crown at 0x121e67e20>
1,10,74,921,T01109723,KDCH,3,74.84,5,12.31,2.7068153612891603e-06,Cut,Cut,338.8,<function calculate_damage_crown at 0x121e67e20>
1,10,44,936,T01107105,KDOL,4,239.29,5,12.77,2.871373226654405e-05,Cut,Cut,312.2,<function calculate_damage_crown at 0x121e67e20>
1,10,88,954,T01102400,KES,5,31.68,3,12.15,4.788568640799989e-07,Keep,,86.7,<function calculate_damage_crown at 0x121e67e20>
